name,frequency
object,1
observation,1
obtaining,1
occupied,1
occupieth,1
occupy,1
offender,1
offscouring,1
oftener,1
oldness,1
olivet,1
olympas,1
omnipotent,1
operation,1
operations,1
oppose,1
opposed,1
opposeth,1
oppositions,1
oppress,1
oration,1
orator,1
orderly,1
ornament,1
osee,1
outrun,1
outwent,1
overcharge,1
overcharged,1
overflowed,1
overlaid,1
overmuch,1
overseers,1
oversight,1
overtake,1
overtaken,1
overthrown,1
owe,1
oweth,1
owner,1
owners,1
owneth,1
pained,1
painfulness,1
pale,1
palsies,1
paper,1
parcel,1
parchments,1
parmenas,1
partakest,1
parthians,1
partial,1
partition,1
passion,1
pastors,1
pasture,1
patara,1
patmos,1
patrobas,1
patterns,1
paulus,1
pavement,1
payed,1
payment,1
peaceably,1
peacemakers,1
pen,1
penury,1
perceivest,1
perfectness,1
peril,1
perilous,1
perjured,1
permission,1
pernicious,1
perplexity,1
persecuting,1
persecutor,1
perseverance,1
persis,1
persuadest,1
persuadeth,1
persuasion,1
perverteth,1
perverting,1
pestilent,1
petitions,1
phalec,1
phanuel,1
phebe,1
phenicia,1
philetus,1
philologus,1
philosophers,1
philosophy,1
phlegon,1
phygellus,1
phylacteries,1
pierce,1
piercing,1
piety,1
pigeons,1
pillow,1
pineth,1
pipe,1
pipers,1
pitched,1
pity,1
plainness,1
plaiting,1
plant,1
play,1
plenteous,1
plentifully,1
plough,1
plow,1
ploweth,1
plowing,1
poets,1
polluted,1
pollux,1
pomp,1
pondered,1
porches,1
porcius,1
possesseth,1
possessing,1
possessors,1
pot,1
potentate,1
poureth,1
pouring,1
practices,1
praetorium,1
praised,1
prating,1
preachest,1
premeditate,1
preparing,1
presbytery,1
presseth,1
presumptuous,1
prevent,1
prevented,1
prices,1
pricked,1
principal,1
prisca,1
private,1
privy,1
proceeding,1
prochorus,1
proclaimed,1
proclaiming,1
profiting,1
proofs,1
prophesyings,1
proportion,1
prosper,1
prospered,1
prospereth,1
prosperous,1
protest,1
providence,1
providing,1
provision,1
provoking,1
prudence,1
ptolemais,1
publick,1
pudens,1
puffeth,1
pulled,1
punish,1
purchase,1
pureness,1
purgeth,1
purging,1
purifieth,1
purloining,1
purposeth,1
purses,1
puteoli,1
quarter,1
quartus,1
quaternions,1
quicken,1
quickening,1
quicksands,1
quit,1
rabboni,1
raca,1
rachab,1
rachel,1
ragau,1
rage,1
railer,1
railings,1
raising,1
rama,1
ranks,1
rashly,1
ravens,1
reaching,1
reapest,1
rear,1
reasonable,1
rebecca,1
rebuking,1
receivedst,1
reckoneth,1
recovering,1
redound,1
reformation,1
refreshing,1
refuge,1
reins,1
rejecteth,1
relief,1
relieved,1
remainest,1
remaining,1
rememberest,1
remembering,1
remit,1
remitted,1
removing,1
remphan,1
rendering,1
renew,1
renounced,1
repetitions,1
repliest,1
reproachest,1
reproachfully,1
reproof,1
requests,1
requiring,1
requite,1
rescued,1
resemble,1
reserve,1
resolved,1
respecter,1
rested,1
restest,1
resteth,1
restitution,1
restoreth,1
restrained,1
reuben,1
revenger,1
revile,1
revilers,1
revilest,1
rewarded,1
rewarder,1
rhegium,1
rhesa,1
rhoda,1
rhodes,1
ringleader,1
rioting,1
riotous,1
riseth,1
roareth,1
robbed,1
robbery,1
rods,1
roll,1
ropes,1
rough,1
rowed,1
rowing,1
rubbing,1
rudder,1
rude,1
rue,1
ruin,1
ruins,1
ruling,1
rumour,1
rushed,1
rushing,1
ruth,1
sacrilege,1
saidst,1
sailors,1
sala,1
salamis,1
salim,1
salmone,1
saltness,1
salutations,1
samos,1
samothracia,1
samson,1
sang,1
sapphira,1
sapphire,1
sarah,1
sarahs,1
sardine,1
sardius,1
sardonyx,1
sarepta,1
saron,1
saruch,1
satans,1
satisfy,1
satisfying,1
sawn,1
scales,1
sceva,1
schism,1
school,1
science,1
scoffers,1
scorch,1
scourgeth,1
scourging,1
scourgings,1
scroll,1
scythian,1
sealing,1
seam,1
searching,1
seared,1
seas,1
secondarily,1
secundus,1
secure,1
security,1
seditions,1
seducers,1
seducing,1
seize,1
seleucia,1
seller,1
selleth,1
semei,1
senate,1
sending,1
senses,1
sergius,1
seth,1
setter,1
settled,1
sever,1
severally,1
seweth,1
shadowing,1
shambles,1
shamefacedness,1
shapes,1
sharper,1
sharply,1
sharpness,1
shave,1
shearer,1
sheath,1
shedding,1
sheepfold,1
sheeps,1
sheepskins,1
shield,1
shipmaster,1
shipping,1
shivers,1
shoot,1
shooteth,1
shower,1
shrines,1
shun,1
shunned,1
sickly,1
sift,1
sights,1
signification,1
signifieth,1
silk,1
silly,1
silversmith,1
sincerely,1
sittest,1
sixteen,1
sixtyfold,1
skin,1
slack,1
slackness,1
slanderers,1
slanderously,1
slaves,1
sleight,1
slip,1
slowly,1
slumber,1
slumbered,1
slumbereth,1
smell,1
smelling,1
smitest,1
smiteth,1
smoking,1
smooth,1
soberness,1
sodoma,1
softly,1
sojourn,1
sojourned,1
sojourning,1
solitary,1
soothsaying,1
sopater,1
sorcery,1
sorer,1
sosipater,1
sounding,1
soundness,1
sounds,1
sparing,1
spat,1
speaker,1
speakings,1
spear,1
spearmen,1
special,1
spectacle,1
speedily,1
spendest,1
spitted,1
spittle,1
spoiled,1
spoiling,1
sporting,1
spotted,1
spring,1
spue,1
spy,1
stablished,1
stablisheth,1
stachys,1
staggered,1
stall,1
stanched,1
stepped,1
steppeth,1
stern,1
sticks,1
stiffnecked,1
stings,1
stinketh,1
stirreth,1
stocks,1
stoicks,1
stomachs,1
stoop,1
storehouse,1
strain,1
straitest,1
strake,1
strengtheneth,1
stretching,1
strike,1
striketh,1
string,1
strived,1
striveth,1
strivings,1
stubble,1
stuck,1
stuff,1
stumble,1
subdue,1
subjected,1
submitted,1
submitting,1
suborned,1
subtilly,1
subvert,1
subverted,1
succour,1
succoured,1
succourer,1
sucked,1
sucklings,1
sudden,1
sue,1
sufferest,1
suffice,1
sufficeth,1
sumptuously,1
sunder,1
sundry,1
sunk,1
superfluity,1
superfluous,1
superstition,1
superstitious,1
supped,1
supreme,1
surfeiting,1
surmisings,1
susanna,1
sustenance,1
swallow,1
sweat,1
sweep,1
sweetsmelling,1
swellings,1
swerved,1
swollen,1
sycamine,1
sychar,1
sycomore,1
syntyche,1
syracuse,1
syrian,1
syrophenician,1
tackling,1
tail,1
takest,1
tales,1
talitha,1
talkers,1
talkest,1
talketh,1
tarriest,1
tattlers,1
taverns,1
tedious,1
telleth,1
tempered,1
tempestuous,1
temporal,1
tempteth,1
tenderhearted,1
tentmakers,1
terrible,1
terrify,1
tertius,1
thamar,1
thankfulness,1
thanksgivings,1
thankworthy,1
thara,1
thereabout,1
thereat,1
thereinto,1
theudas,1
thigh,1
thirdly,1
thistles,1
thitherward,1
thongs,1
thorn,1
threaten,1
threatening,1
thresheth,1
thronging,1
thundered,1
thyine,1
tiberius,1
tiling,1
timaeus,1
timon,1
tinkling,1
toiled,1
toiling,1
topaz,1
torches,1
tormentors,1
torn,1
tortured,1
townclerk,1
trachonitis,1
trade,1
traded,1
trading,1
traitor,1
traitors,1
trample,1
transferred,1
transforming,1
transgressed,1
translation,1
transparent,1
trap,1
travailest,1
travaileth,1
travailing,1
travelled,1
travelling,1
treasurest,1
treatise,1
tremble,1
trench,1
trieth,1
trimmed,1
triumph,1
triumphing,1
trode,1
trogyllium,1
troubles,1
troublest,1
troubling,1
trow,1
trucebreakers,1
trumpeters,1
trusteth,1
truths,1
tryphena,1
tryphosa,1
turtledoves,1
tutors,1
twelfth,1
twinkling,1
twofold,1
tyrannus,1
unblameably,1
uncertainly,1
unchangeable,1
unclothed,1
uncorruptible,1
uncorruptness,1
unction,1
undergirding,1
understandest,1
unequally,1
unlade,1
unmerciful,1
unprepared,1
unprofitableness,1
unrebukable,1
unreproveable,1
unskilful,1
unspotted,1
untaken,1
untimely,1
untoward,1
upbraid,1
upbraided,1
upbraideth,1
upholding,1
upright,1
uprightly,1
upside,1
urbane,1
urge,1
urias,1
useth,1
usurp,1
utmost,1
vagabond,1
vainglory,1
vainly,1
valiant,1
valley,1
valued,1
vanished,1
vanisheth,1
vanities,1
variableness,1
vaunteth,1
vehement,1
venomous,1
verity,1
vex,1
violent,1
viper,1
virginity,1
visible,1
visitest,1
vocation,1
volume,1
voluntary,1
vomit,1
voyage,1
wail,1
wailed,1
wake,1
walkedst,1
wallowed,1
wallowing,1
walls,1
ward,1
warming,1
warning,1
warreth,1
warring,1
washings,1
watcheth,1
watchful,1
watered,1
watering,1
waterpot,1
wave,1
wavereth,1
waxeth,1
waxing,1
weaker,1
weareth,1
weariness,1
weightier,1
weighty,1
wentest,1
whales,1
whereinsoever,1
whereinto,1
whereto,1
wherewithal,1
whisperers,1
whisperings,1
wholesome,1
whoremonger,1
wide,1
wiles,1
wilfully,1
willeth,1
win,1
winefat,1
winked,1
wintered,1
wisely,1
wished,1
witchcraft,1
withdrawn,1
withholdeth,1
witnessing,1
woes,1
wombs,1
workfellow,1
workmanship,1
workmen,1
worms,1
worshippeth,1
wounds,1
woven,1
wraths,1
wrest,1
wrestle,1
wrinkle,1
writings,1
wrongfully,1
yieldeth,1
yoked,1
yokefellow,1
youthful,1
zara,1
zenas,1
